크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 8일,본오동,교촌치킨-사동2호점,jj**님,2021년 9월 8일,교촌콤보/1,리벤한다했는대 리벤서비스는 안주셧네요 그래도 맛잇게 잘먹엇어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 8일,본오동,교촌치킨-사동2호점,ak**님,2021년 9월 8일,교촌허니오리지날/1,*****,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/651bb2eb2ee35d440640deda9b4ab94c_tn.jpg
2021년 9월 8일,본오동,교촌치킨-사동2호점,31**님,2021년 9월 8일,교촌허니콤보/1,아이 생파때분식과 치킨!시켰어용~^^생파도 잘하고 맛나게 잘먹었습니다 ♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f6260a07e7cb3e796081b89acd04f073_tn.jpg
2021년 9월 7일,본오동,교촌치킨-사동2호점,kj**님,2021년 9월 7일,"교촌허니콤보/1(사이드 메뉴(칩카사바),디핑소스 추가(레드디핑소스,스리라차마요소스)),레드디핑소스/1",교촌은 정말 주기적으로 땡겨요 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/879d7a39c4f8c0c370b7e857affd7d6b_tn.jpg
2021년 9월 6일,본오동,교촌치킨-사동2호점,na**님,2021년 9월 6일,교촌반반콤보/1(사이드 메뉴(선택안함)),비오는데도 배달시간에 맞춰가져다주시고 심지어 따뜻하게먹었네요~~ 잘먹었습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/52abfe2c21def4459945df9c7d0f81b6_tn.jpg
2021년 9월 5일,본오동,교촌치킨-사동2호점,wj**님,2021년 9월 5일,교촌오리지날/1,맛있게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/72c62ae312587dec13649973fab38796_tn.jpg
2021년 9월 4일,본오동,교촌치킨-사동2호점,kk**님,2021년 9월 4일,교촌허니콤보/1(사이드 메뉴(선택안함)),번창하세요.~~~!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/adecdd36970e1107591a33cfade11003_tn.jpg
2021년 9월 2일,본오동,교촌치킨-사동2호점,jr**님,2021년 9월 2일,교촌허니콤보/1,배달 빠르고 맛있어요,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 31일,본오동,교촌치킨-사동2호점,ks**님,2021년 8월 31일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),기름이 너무 많아요.양도 적은 진것 같아요.짜요.,2,1,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 29일,본오동,교촌치킨-사동2호점,hi**님,2021년 8월 29일,"교촌반반순살[R]/1(사이드 메뉴(교촌칠리포테이토)),콜라（1.25L）사이즈업/1",많이 고민했습니다..배달 1시간 30분.....배달 늦는걸로 뭐라고 하고싶진 않습니다..바쁘신가보다 했죠..많이 배고팠지만......자주먹는 반반인데....레드는 양념이 적고 ....간장순살은 양이 평상시 1/3정도는 모자른것같네요.....이런경험은 처음이라.....다음부터는 다른곳에서.......,5,2,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ddff3a885e81cecc80f1494ee4ec1fe6_tn.jpg
2021년 8월 28일,본오동,교촌치킨-사동2호점,sy**님,2021년 8월 28일,교촌허니콤보/1,허니콤보 맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a91ad47b1c5455685b76870a0042b537_tn.jpg
2021년 8월 28일,본오동,교촌치킨-사동2호점,si**님,2021년 8월 28일,교촌허니콤보/1,배달빠르고맛있어요♡~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 24일,본오동,교촌치킨-사동2호점,mo**님,2021년 8월 24일,"교촌오리지날/1,교촌윙/1",맛은 갠찮은덕 배달이 1시간 이상 걸림 ㅠ,4,4,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 22일,본오동,교촌치킨-사동2호점,sh**님,2021년 8월 22일,교촌레드스틱S＋교촌허니순살S/1,교촌엔 역시 코카콜라..,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 21일,본오동,교촌치킨-사동2호점,   손님,2021년 8월 21일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),장난하십니까? 이걸돈주고판다고요? 아무리바쁘다해도 이렇게 파시면 안돼죠.. 감자도 엄청짜고 치킨색도 이상하고 두번튀겨서 파신거 같은데요.. 한시간기다려서 먹는데 맛도 떨어지고 따뜻하지도 않고 다 식어서오고 다시는 여기서 안시킬듯하네요,1,1,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4d86a8f0fcd52844239f3165c3b46346_tn.jpg
2021년 8월 21일,본오동,교촌치킨-사동2호점,   손님,2021년 8월 21일,"교촌반반오리지날/1,코카콜라（1.25L）/1",맛있어요~치킨은 역시 교촌이죠~또 주문할게^ ^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 21일,본오동,교촌치킨-사동2호점,   손님,2021년 8월 21일,교촌허니콤보/1(사이드 메뉴(교촌칠리포테이토)),정성스러운 음식감사합니다,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 20일,본오동,교촌치킨-사동2호점,be**님,2021년 8월 20일,"교촌반반윙/1,소주（참이슬후레쉬）/2,생맥주（1700cc）/1",닭을 너무바싹튀겨서 이빨나가는줄 알았어요~~교촌너무사랑하는데 맛이너무 실망스러웠읍니다~별하나요.,2,3,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6d7566c874169e3c4f46139303c98ec5_tn.jpg
2021년 8월 19일,본오동,교촌치킨-사동2호점,zn**님,2021년 8월 19일,교촌허니콤보/1(사이드 메뉴(선택안함)),첨 시켜먹어보는데 맛잇엇어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8235dd745c02a9a934d1fdb7af759a43_tn.jpg
2021년 8월 18일,본오동,교촌치킨-사동2호점,fh**님,2021년 8월 18일,교촌윙/1,우린항상치킨은 교촌 정말 배달빠르고  맛최고,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 15일,본오동,교촌치킨-사동2호점,tt**님,2021년 8월 15일,교촌반반콤보/1(디핑소스 추가(스리라차마요소스)),반반콤보 맛있어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 15일,본오동,교촌치킨-사동2호점,db**님,2021년 8월 15일,"교촌레드콤보/1,교촌웨지감자/1,교촌닭갈비볶음밥（매운맛）/1,콜라（1.25L）사이즈업/1",맛있어요~%%ㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 15일,본오동,교촌치킨-사동2호점,db**님,2021년 8월 15일,"교촌레드콤보/1,교촌허니콤보/1",맛있어요 ㅎㅎㅎㅎㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 14일,본오동,교촌치킨-사동2호점,pc**님,2021년 8월 14일,"교촌신화순살/1,교촌웨지감자/1",맛있게 잘 먹었습니다 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/32359939dbcc1ce9555d2004f42fb14d_tn.jpg
2021년 8월 13일,본오동,교촌치킨-사동2호점,fh**님,2021년 8월 13일,교촌윙/1,항상 주문해먹는곳이라,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 12일,본오동,교촌치킨-사동2호점,aa**님,2021년 8월 12일,"교촌허니순살[R]/1(사이드 메뉴(교촌닭갈비볶음밥（매운맛）,교촌퐁듀치즈볼))",처음엔 친구랑 양이 적어보여서 너무 부족하다 생각했는데 막상 먹으니까 남더라고요.. 양이 많아서 맛있게 먹고 담날에도 맛있게 먹고 했습니다^^ 강추합니당,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c88d014c18b89d591678692adae591fb_tn.jpg
2021년 8월 11일,본오동,교촌치킨-사동2호점,ap**님,2021년 8월 11일,교촌허니콤보/1,허니콤보는 진리죠!! 항상 여기서 사먹어요!! 항상 따끈따끈 바삭바삭 합니다!! 넘 맛있어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c195d66ec7597a26021557c81763dd68_tn.jpg
2021년 8월 11일,본오동,교촌치킨-사동2호점,09**님,2021년 8월 11일,교촌오리지날/1,"두시간 기다려서 받았어요ㅜㅜ닭은 다 식어있고 박스도 물이 맺혀서 찢어져 있었어요..반품하려 했는데 두시간 기다린 아이들이 너무 반겨해서 복날이라 이해하고 먹였는데 아이들도 큰애 2조각, 작은애 1조각.....3조각 겨우 먹고..그대로 버렸어요..ㅠㅠㅠㅠ복날 제대로 망했어요ㅠ돈 아까워요ㅠㅠㅠㅠ",1,2,2,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 10일,본오동,교촌치킨-사동2호점,na**님,2021년 8월 10일,교촌레허반반순살/1,너무 맛있어요~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4dcd35062847c3d7b734debd7307ad1d_tn.jpg
2021년 8월 9일,본오동,교촌치킨-사동2호점,31**님,2021년 8월 9일,교촌반반오리지날/1(사이드 메뉴(선택안함)),오리지널 언제 먹어도 맛나요~^^굿굿!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d5914acd9385ba5e7ffa59629071401f_tn.jpg
2021년 8월 7일,본오동,교촌치킨-사동2호점,sk**님,2021년 8월 7일,교촌허니콤보/1,맛있죠맛있죠맛있종,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/13fae9660e5ab4a04bc90b4c728e1865_tn.jpg
2021년 8월 7일,본오동,교촌치킨-사동2호점,ji**님,2021년 8월 7일,교촌윙/1,주말인데 예상보다 배달도 빨리 왔어요맛이야 말해 머해요 너무 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3de87d71f94cceeb57e7b28c663fc5b1_tn.jpg
2021년 8월 4일,본오동,교촌치킨-사동2호점,ad**님,2021년 8월 4일,교촌허니콤보/1,배달빨라서 좋네요맛이야뭐~~~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d2ec4831819ecb9b9c95d0cd7027ef17_tn.jpg
2021년 8월 4일,본오동,교촌치킨-사동2호점,a8**님,2021년 8월 4일,교촌허니콤보/1,너무맛있습니다 좀 기다리긴했지만요,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/95c047973c0d604dc1394a9efd1f6b20_tn.jpg
2021년 8월 3일,본오동,교촌치킨-사동2호점,kj**님,2021년 8월 3일,"교촌레드콤보/1,교촌허니콤보/1",맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/108b7f93f9e8b10788f242eba6f24533_tn.jpg
2021년 8월 3일,본오동,교촌치킨-사동2호점,   손님,2021년 8월 3일,교촌반반콤보/1,역시나교촌치킨짱맛입니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 2일,본오동,교촌치킨-사동2호점,fh**님,2021년 8월 2일,교촌라이스세트/1,매번 주문해먹는곳이라 치킨은항상사동점  ㅋㅋ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 1일,본오동,교촌치킨-사동2호점,nu**님,2021년 8월 1일,교촌반반콤보/1,항상 맛있고 친절하셔서 좋아요^^잘먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/00bed21c23d606cb36dc1a031074ec18_tn.jpg
2021년 7월 31일,본오동,교촌치킨-사동2호점,tk**님,2021년 7월 31일,교촌발사믹치킨/1(사이드 메뉴(선택안함)),교촌치킨이니깐 당연히 맛은 있죠근데 교촌중에선 메리트가 제일 없는 지점 중 하나,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 29일,본오동,교촌치킨-사동2호점,01**님,2021년 7월 29일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"잘 먹었어요,감사합니다 ~~~",5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 29일,본오동,교촌치킨-사동2호점,it**님,2021년 7월 29일,"교촌허니순살[R]/1,교촌허니콤보/2,교촌웨지감자/2",맛있게잘먹었습니다~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 28일,본오동,교촌치킨-사동2호점,al**님,2021년 7월 28일,"교촌허니콤보/1,교촌고르곤치즈볼/1",맛있게 잘먹었습니다ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a5c508c7aa5069f781991d3d3b99d860_tn.jpg
2021년 7월 27일,본오동,교촌치킨-사동2호점,60**님,2021년 7월 27일,"교촌허니콤보/1,교촌웨지감자/1","낮에 주문했더니 배달은 빨리오셨는데,살이 좀 퍽퍽하고, 많이 식어서 오래된 느낌이었어요..저번에 시켰을땐 너무 맛있게 먹었는데속상하네용😭",4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 26일,본오동,교촌치킨-사동2호점,mm**님,2021년 7월 26일,교촌허니콤보/1,맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 22일,본오동,교촌치킨-사동2호점,02**님,2021년 7월 22일,교촌레드콤보/1,집앞 나두고 문자하라했는데문노크하고 벨까지 누루면 어케해요체크할필요 없는거 아니에요?,3,3,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 21일,본오동,교촌치킨-사동2호점,kk**님,2021년 7월 21일,교촌허니콤보/1,맛있어요아이도 어른도 딱  좋아해요~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/74ba0688d66f4663cf48af7d5f4557a9_tn.jpg
2021년 7월 19일,본오동,교촌치킨-사동2호점,rc**님,2021년 7월 19일,교촌반반콤보/1,맛있게 잘 먹었습니다~~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 19일,본오동,교촌치킨-사동2호점,cs**님,2021년 7월 19일,"교촌리얼후라이드/1,교촌반반콤보/1,생맥주（1000cc）/1",먹을만 했음,4,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/308d68c80ab01070350a10ed11fadfe0_tn.jpg
2021년 7월 18일,본오동,교촌치킨-사동2호점,mu**님,2021년 7월 18일,교촌시그니처세트/1,믿고 먹는 치킨 맛집!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/62c2b840008d53369989ab56d146ae3d_tn.jpg
2021년 7월 18일,본오동,교촌치킨-사동2호점,m9**님,2021년 7월 18일,교촌허니순살[R]/1,먹느라 사진을 못찍었어요..주소지 잘못적었는데도 친절히 배달해주셔서죄송하고 감사드립니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 17일,본오동,교촌치킨-사동2호점,su**님,2021년 7월 17일,교촌레드윙/1,교촌의 핫윙은 언제나 진리네요 오늘은 아보가드로 곁들여 먹으니 더 맛있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e9ffd7b14dcf4bdc8f01f2973398aaa1_tn.jpg
2021년 7월 17일,본오동,교촌치킨-사동2호점,mi**님,2021년 7월 17일,교촌허니오리지날/1,믿고먹는 교촌~#식후감,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 16일,본오동,교촌치킨-사동2호점,hm**님,2021년 7월 16일,교촌허니콤보/1,고소하고 바삭하니 맛나요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 16일,본오동,교촌치킨-사동2호점,   손님,2021년 7월 16일,교촌허니콤보/1,정말 맛있게 잘튀겨져있었어요,5,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 13일,본오동,교촌치킨-사동2호점,se**님,2021년 7월 13일,교촌레드오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),너무 장사 잘되서 너무 느리고 앞으로 안 시킬듯,1,2,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 13일,본오동,교촌치킨-사동2호점,la**님,2021년 7월 13일,교촌허니콤보/1(사이드 메뉴(교촌닭갈비볶음밥（매운맛）)),교촌은 언제나 맛있네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 13일,본오동,교촌치킨-사동2호점,dk**님,2021년 7월 13일,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"마시습니다!,!,!!!",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7d0f8b67bbb0ba3c597ad319525d7fbc_tn.jpg
2021년 7월 12일,본오동,교촌치킨-사동2호점,gn**님,2021년 7월 12일,교촌반반콤보/1,젓가라좀 달라고 요청 할때 마다 무시하네 젓가락,3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 12일,본오동,교촌치킨-사동2호점,qk**님,2021년 7월 12일,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),맛은 다좋은데 배달이 늦은건지ㅠ좀 식어서 먹엇어여그게좀 아쉽네요,5,5,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dc1857a545577c477eabbbdecbc05029_tn.jpg
2021년 7월 11일,본오동,교촌치킨-사동2호점,na**님,2021년 7월 11일,교촌반반콤보/1,사장님 아직도 배달이 안오는데 연락을 안받으셔서요영업도 끝난거로 뜨고 확인좀요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 11일,본오동,교촌치킨-사동2호점,ki**님,2021년 7월 11일,교촌허니콤보/1(사이드 메뉴(교촌레드순살[S])),맛있게 잘 먹었습니다. 교촌은 항상 여기에서만 시켜요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ecc701a1472e262fb10d4cb3f28af270_tn.jpg
2021년 7월 11일,본오동,교촌치킨-사동2호점,or**님,2021년 7월 11일,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),맛있게 잘먹었습니다:),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1684259e9d4bb9d9957bd619dc19dcf1_tn.jpg
